dep_delay,arr_delay,taxi_out,distance,air_time,Cluster
124.0,108.0,20.0,588.0,85.0,1
-8.0,-16.0,11.0,304.0,51.0,2
0.0,-6.0,15.0,1069.0,140.0,2
-9.0,-20.0,21.0,299.0,55.0,2
-3.0,-14.0,11.0,602.0,81.0,2
-10.0,-20.0,15.0,872.0,127.0,2
1.0,-2.0,15.0,1562.0,193.0,0
-9.0,-44.0,15.0,2306.0,293.0,0
-6.0,-24.0,13.0,482.0,71.0,2
-4.0,5.0,24.0,1404.0,188.0,0
-2.0,-10.0,13.0,2248.0,282.0,0
-6.0,-26.0,11.0,1073.0,142.0,2
-7.0,-7.0,25.0,2161.0,287.0,0
288.0,310.0,37.0,408.0,66.0,1
-6.0,7.0,33.0,374.0,53.0,2
53.0,77.0,32.0,1124.0,181.0,1
-3.0,-8.0,27.0,337.0,54.0,2
2.0,-19.0,12.0,1204.0,163.0,2
0.0,18.0,23.0,1546.0,239.0,0
4.0,6.0,20.0,857.0,118.0,2
3.0,-3.0,17.0,272.0,49.0,2
-9.0,-3.0,12.0,835.0,127.0,2
-2.0,10.0,46.0,1670.0,202.0,0
-5.0,-26.0,19.0,1754.0,224.0,0
-8.0,-7.0,17.0,204.0,46.0,2
1.0,-4.0,15.0,759.0,99.0,2
-4.0,-1.0,24.0,814.0,97.0,2
-6.0,-5.0,25.0,338.0,59.0,2
21.0,6.0,20.0,1431.0,193.0,0
2.0,15.0,30.0,236.0,40.0,2
-3.0,10.0,39.0,574.0,103.0,1
88.0,74.0,12.0,544.0,75.0,2
-6.0,-27.0,18.0,536.0,72.0,2
496.0,513.0,18.0,1814.0,228.0,3
6.0,-9.0,7.0,1706.0,204.0,0
-5.0,3.0,20.0,584.0,107.0,2
-8.0,-5.0,12.0,1107.0,150.0,2
118.0,97.0,10.0,1670.0,219.0,0
-10.0,0.0,14.0,469.0,86.0,2
8.0,5.0,12.0,687.0,99.0,2
-10.0,-20.0,11.0,140.0,30.0,2
-16.0,-4.0,19.0,756.0,123.0,2
-1.0,-3.0,15.0,731.0,103.0,2
-1.0,-11.0,12.0,223.0,38.0,2
-3.0,-10.0,19.0,204.0,36.0,2
-6.0,-20.0,15.0,1023.0,125.0,2
-9.0,-27.0,13.0,919.0,129.0,2
-1.0,-19.0,16.0,752.0,109.0,2
-2.0,-7.0,14.0,501.0,72.0,2
0.0,-14.0,9.0,577.0,87.0,2
2.0,9.0,21.0,1197.0,171.0,0
0.0,8.0,33.0,551.0,87.0,2
-1.0,-7.0,12.0,319.0,55.0,2
-3.0,4.0,15.0,868.0,119.0,2
-7.0,-21.0,12.0,519.0,70.0,2
-10.0,-29.0,16.0,325.0,47.0,2
-2.0,-22.0,25.0,526.0,68.0,2
-7.0,-12.0,16.0,1180.0,177.0,0
-8.0,-6.0,16.0,597.0,96.0,2
-2.0,-14.0,15.0,731.0,113.0,2
29.0,54.0,31.0,672.0,113.0,1
2.0,-7.0,31.0,96.0,24.0,2
80.0,88.0,29.0,475.0,69.0,1
-1.0,-21.0,21.0,4243.0,433.0,0
-7.0,-9.0,22.0,224.0,44.0,2
74.0,85.0,33.0,874.0,110.0,1
23.0,1.0,15.0,1620.0,189.0,0
-6.0,-13.0,22.0,712.0,93.0,2
-9.0,-18.0,20.0,2607.0,298.0,0
-1.0,-7.0,22.0,2007.0,239.0,0
100.0,80.0,16.0,1222.0,144.0,1
4.0,64.0,14.0,1300.0,168.0,0
-3.0,-6.0,16.0,272.0,42.0,2
9.0,-5.0,17.0,1246.0,142.0,2
-1.0,-19.0,24.0,3365.0,398.0,0
-7.0,-23.0,13.0,602.0,88.0,2
57.0,51.0,10.0,430.0,60.0,2
-3.0,-13.0,15.0,675.0,95.0,2
5.0,-4.0,16.0,113.0,24.0,2
-5.0,-35.0,17.0,1096.0,140.0,2
17.0,7.0,12.0,842.0,118.0,2
-4.0,-11.0,16.0,632.0,89.0,2
0.0,-8.0,8.0,687.0,94.0,2
23.0,4.0,17.0,2584.0,317.0,0
-6.0,-9.0,26.0,175.0,37.0,2
-1.0,26.0,34.0,930.0,139.0,1
-1.0,-16.0,9.0,583.0,74.0,2
-8.0,-4.0,9.0,569.0,83.0,2
-5.0,-21.0,11.0,321.0,54.0,2
-2.0,-4.0,19.0,292.0,53.0,2
9.0,-17.0,7.0,759.0,97.0,2
-18.0,-19.0,17.0,641.0,93.0,2
71.0,56.0,15.0,1126.0,148.0,2
32.0,28.0,10.0,480.0,74.0,2
-12.0,-15.0,17.0,733.0,102.0,2
-5.0,3.0,31.0,310.0,54.0,2
2.0,3.0,24.0,696.0,87.0,2
0.0,-12.0,24.0,1192.0,172.0,0
27.0,20.0,21.0,733.0,88.0,2
10.0,12.0,15.0,408.0,64.0,2
-5.0,-8.0,22.0,594.0,85.0,2
-10.0,-27.0,16.0,666.0,89.0,2
-3.0,-25.0,17.0,1721.0,242.0,0
-2.0,-1.0,14.0,102.0,23.0,2
48.0,36.0,18.0,397.0,67.0,2
18.0,18.0,25.0,468.0,81.0,2
-3.0,-1.0,26.0,834.0,121.0,2
1.0,-18.0,10.0,489.0,79.0,2
-6.0,20.0,13.0,247.0,45.0,2
-6.0,-19.0,12.0,1076.0,143.0,2
8.0,5.0,16.0,794.0,105.0,2
-6.0,-14.0,9.0,687.0,97.0,2
-11.0,-19.0,19.0,634.0,90.0,2
2.0,8.0,13.0,602.0,87.0,2
-3.0,-15.0,17.0,143.0,30.0,2
5.0,0.0,18.0,1723.0,217.0,0
-1.0,-19.0,10.0,1754.0,201.0,0
-7.0,-6.0,12.0,577.0,87.0,2
-1.0,-9.0,20.0,247.0,40.0,2
101.0,90.0,21.0,1182.0,172.0,1
-11.0,-24.0,20.0,1121.0,149.0,2
24.0,19.0,17.0,1192.0,152.0,2
-2.0,-14.0,24.0,2419.0,311.0,0
1.0,-9.0,7.0,816.0,112.0,2
-8.0,-34.0,13.0,1608.0,212.0,0
-6.0,1.0,15.0,1379.0,194.0,0
-6.0,-15.0,15.0,474.0,83.0,2
26.0,40.0,38.0,1103.0,152.0,1
-6.0,25.0,54.0,440.0,79.0,1
22.0,32.0,41.0,610.0,91.0,1
-10.0,-13.0,10.0,354.0,62.0,2
28.0,-1.0,11.0,152.0,33.0,2
-3.0,70.0,57.0,402.0,84.0,1
13.0,-5.0,11.0,859.0,111.0,2
4.0,7.0,17.0,888.0,149.0,2
4.0,-6.0,17.0,804.0,111.0,2
61.0,57.0,21.0,399.0,61.0,1
0.0,-5.0,24.0,413.0,72.0,2
-7.0,-9.0,24.0,501.0,75.0,2
-5.0,-8.0,9.0,1150.0,172.0,2
-1.0,-26.0,13.0,129.0,32.0,2
18.0,3.0,25.0,775.0,90.0,2
-1.0,-8.0,12.0,404.0,59.0,2
-3.0,3.0,31.0,2106.0,289.0,0
13.0,37.0,27.0,748.0,134.0,2
-5.0,-16.0,10.0,651.0,96.0,2
0.0,0.0,18.0,258.0,43.0,2
-9.0,-13.0,20.0,363.0,56.0,2
-2.0,-19.0,11.0,1747.0,240.0,0
36.0,12.0,17.0,1477.0,188.0,0
8.0,-4.0,16.0,751.0,87.0,2
8.0,-6.0,9.0,296.0,44.0,2
174.0,165.0,13.0,347.0,55.0,1
-3.0,-12.0,12.0,577.0,78.0,2
1.0,-5.0,19.0,544.0,96.0,2
7.0,7.0,13.0,630.0,88.0,2
3.0,10.0,13.0,602.0,83.0,2
-8.0,-13.0,11.0,758.0,111.0,2
-2.0,-4.0,19.0,912.0,142.0,2
-12.0,-21.0,12.0,576.0,86.0,2
142.0,122.0,13.0,861.0,101.0,1
2.0,-17.0,16.0,854.0,109.0,2
4.0,-11.0,14.0,547.0,75.0,2
-2.0,-13.0,12.0,293.0,55.0,2
-5.0,-18.0,14.0,377.0,69.0,2
-9.0,-25.0,10.0,1535.0,191.0,0
-1.0,-9.0,12.0,861.0,131.0,2
-5.0,-15.0,16.0,397.0,58.0,2
-6.0,-6.0,22.0,1076.0,144.0,2
-2.0,-20.0,7.0,519.0,79.0,2
64.0,70.0,10.0,1488.0,176.0,0
24.0,10.0,14.0,255.0,43.0,2
-9.0,-17.0,9.0,387.0,60.0,2
61.0,49.0,17.0,867.0,115.0,2
-4.0,20.0,19.0,1142.0,172.0,0
5.0,-3.0,17.0,667.0,92.0,2
-7.0,-25.0,9.0,931.0,127.0,2
-3.0,14.0,30.0,460.0,73.0,2
-4.0,-11.0,15.0,678.0,104.0,2
-4.0,-24.0,11.0,390.0,56.0,2
92.0,77.0,13.0,588.0,86.0,1
23.0,19.0,18.0,879.0,117.0,2
21.0,12.0,20.0,109.0,26.0,2
47.0,69.0,56.0,466.0,74.0,1
0.0,-6.0,14.0,483.0,65.0,2
108.0,87.0,16.0,500.0,76.0,1
3.0,-4.0,18.0,447.0,66.0,2
-7.0,-6.0,12.0,1626.0,195.0,0
3.0,5.0,33.0,391.0,62.0,2
66.0,51.0,18.0,227.0,47.0,2
-8.0,-16.0,27.0,1083.0,136.0,2
-4.0,-5.0,19.0,509.0,92.0,2
37.0,28.0,12.0,1044.0,148.0,2
5.0,-11.0,10.0,1999.0,221.0,0
-3.0,-8.0,13.0,641.0,86.0,2
-3.0,-19.0,11.0,862.0,110.0,2
-1.0,-4.0,21.0,192.0,40.0,2
-13.0,-22.0,19.0,316.0,50.0,2
2.0,-18.0,12.0,901.0,131.0,2
1213.0,1199.0,17.0,1045.0,131.0,3
-18.0,-31.0,12.0,1107.0,153.0,2
25.0,41.0,39.0,544.0,81.0,1
11.0,5.0,14.0,1012.0,141.0,2
-9.0,-18.0,13.0,152.0,29.0,2
29.0,3.0,22.0,2306.0,246.0,0
-8.0,-21.0,15.0,1448.0,186.0,0
-5.0,-17.0,15.0,463.0,87.0,2
30.0,5.0,12.0,2106.0,229.0,0
12.0,6.0,24.0,429.0,66.0,2
1.0,19.0,8.0,587.0,71.0,2
-4.0,-6.0,25.0,2370.0,278.0,0
2.0,-13.0,16.0,368.0,60.0,2
22.0,8.0,12.0,605.0,83.0,2
285.0,297.0,17.0,641.0,115.0,1
0.0,-3.0,11.0,453.0,64.0,2
-8.0,1.0,26.0,297.0,53.0,2
-4.0,-8.0,10.0,806.0,128.0,2
-6.0,-15.0,13.0,130.0,30.0,2
-4.0,-16.0,11.0,636.0,84.0,2
-9.0,-27.0,18.0,200.0,53.0,2
-5.0,-10.0,28.0,144.0,31.0,2
-9.0,0.0,29.0,214.0,46.0,2
9.0,-5.0,15.0,261.0,45.0,2
-13.0,-16.0,14.0,369.0,71.0,2
432.0,421.0,17.0,2174.0,297.0,3
-5.0,-4.0,8.0,216.0,44.0,2
8.0,4.0,14.0,1126.0,143.0,2
-4.0,-9.0,15.0,356.0,56.0,2
-7.0,-4.0,18.0,829.0,125.0,2
13.0,-10.0,11.0,1670.0,227.0,0
-6.0,-12.0,11.0,721.0,98.0,2
-7.0,-12.0,12.0,259.0,49.0,2
29.0,12.0,12.0,224.0,37.0,2
8.0,16.0,18.0,1598.0,218.0,0
-12.0,-25.0,12.0,2611.0,302.0,0
1.0,0.0,7.0,1042.0,158.0,2
-3.0,-10.0,13.0,83.0,29.0,2
-10.0,-14.0,13.0,1107.0,158.0,2
-3.0,-7.0,17.0,399.0,61.0,2
-12.0,-10.0,12.0,862.0,120.0,2
-3.0,23.0,33.0,978.0,147.0,1
0.0,3.0,34.0,721.0,105.0,2
12.0,-14.0,10.0,1747.0,192.0,0
-3.0,-11.0,14.0,214.0,36.0,2
10.0,4.0,13.0,854.0,123.0,2
5.0,-6.0,18.0,1541.0,180.0,0
35.0,26.0,19.0,1162.0,135.0,2
-1.0,-34.0,15.0,1972.0,248.0,0
35.0,14.0,14.0,861.0,113.0,2
360.0,347.0,9.0,602.0,86.0,3
-4.0,-18.0,18.0,833.0,117.0,2
-3.0,-17.0,24.0,740.0,120.0,2
11.0,-3.0,20.0,160.0,30.0,2
41.0,30.0,11.0,277.0,48.0,2
7.0,5.0,19.0,413.0,77.0,2
-16.0,-38.0,12.0,534.0,81.0,2
1.0,4.0,20.0,776.0,128.0,2
2.0,-18.0,20.0,569.0,90.0,2
-6.0,-1.0,29.0,1107.0,160.0,2
-1.0,-11.0,18.0,405.0,61.0,2
-8.0,-23.0,9.0,829.0,107.0,2
8.0,5.0,21.0,1744.0,245.0,0
-4.0,-11.0,17.0,100.0,21.0,2
11.0,-3.0,12.0,1448.0,177.0,0
3.0,-25.0,13.0,2182.0,293.0,0
-9.0,-22.0,12.0,175.0,33.0,2
5.0,-2.0,18.0,425.0,68.0,2
-7.0,-18.0,9.0,255.0,46.0,2
181.0,166.0,15.0,925.0,116.0,1
-1.0,-2.0,18.0,130.0,31.0,2
-3.0,-12.0,23.0,2099.0,230.0,0
69.0,71.0,42.0,1028.0,138.0,1
-10.0,-20.0,7.0,781.0,110.0,2
-7.0,-10.0,10.0,455.0,67.0,2
-3.0,3.0,17.0,1546.0,190.0,0
-6.0,-22.0,13.0,290.0,52.0,2
48.0,19.0,17.0,944.0,126.0,2
-4.0,3.0,17.0,769.0,134.0,2
-8.0,-24.0,12.0,1337.0,187.0,0
4.0,-12.0,20.0,1119.0,144.0,2
222.0,202.0,11.0,1521.0,198.0,1
-4.0,-13.0,13.0,674.0,85.0,2
-4.0,-11.0,8.0,945.0,127.0,2
-6.0,-19.0,16.0,141.0,34.0,2
-9.0,-23.0,12.0,584.0,82.0,2
-5.0,-5.0,18.0,733.0,93.0,2
224.0,214.0,22.0,1521.0,182.0,1
-1.0,-4.0,24.0,867.0,110.0,2
8.0,2.0,14.0,1666.0,215.0,0
42.0,28.0,11.0,1489.0,205.0,0
-7.0,-8.0,28.0,1013.0,142.0,2
-10.0,-6.0,20.0,1237.0,171.0,0
-7.0,-8.0,22.0,74.0,26.0,2
-4.0,-1.0,29.0,337.0,56.0,2
-6.0,-11.0,30.0,1020.0,147.0,2
-7.0,-12.0,16.0,935.0,141.0,2
-6.0,6.0,14.0,177.0,46.0,2
-3.0,-9.0,14.0,696.0,101.0,2
3.0,-24.0,15.0,1535.0,190.0,0
-1.0,-18.0,29.0,738.0,98.0,2
16.0,-8.0,21.0,2367.0,292.0,0
0.0,-21.0,9.0,147.0,31.0,2
-4.0,-25.0,13.0,1231.0,184.0,0
-3.0,-11.0,10.0,546.0,88.0,2
18.0,0.0,20.0,1501.0,198.0,0
-6.0,1.0,37.0,212.0,41.0,1
-13.0,8.0,13.0,1084.0,178.0,2
-5.0,-6.0,10.0,761.0,103.0,2
93.0,82.0,19.0,1389.0,189.0,1
-7.0,-19.0,12.0,937.0,128.0,2
37.0,30.0,17.0,419.0,66.0,2
29.0,44.0,22.0,337.0,61.0,2
-4.0,-8.0,17.0,1235.0,176.0,0
-3.0,-15.0,11.0,929.0,138.0,2
133.0,148.0,40.0,986.0,118.0,1
28.0,32.0,31.0,130.0,35.0,1
-6.0,-18.0,11.0,759.0,103.0,2
3.0,4.0,14.0,102.0,22.0,2
-5.0,-17.0,17.0,1310.0,176.0,0
-7.0,-13.0,14.0,1024.0,135.0,2
-2.0,24.0,39.0,594.0,97.0,1
-7.0,-19.0,17.0,2704.0,297.0,0
-3.0,-13.0,13.0,447.0,63.0,2
4.0,-13.0,14.0,287.0,47.0,2
-12.0,-12.0,22.0,261.0,43.0,2
101.0,90.0,15.0,1055.0,126.0,1
9.0,-3.0,14.0,224.0,42.0,2
-7.0,-22.0,14.0,590.0,87.0,2
0.0,-12.0,10.0,325.0,52.0,2
-1.0,13.0,39.0,963.0,150.0,1
-3.0,-4.0,22.0,488.0,83.0,2
-1.0,-18.0,10.0,419.0,65.0,2
7.0,0.0,14.0,1199.0,178.0,0
71.0,56.0,17.0,826.0,102.0,2
-1.0,2.0,26.0,196.0,46.0,2
-1.0,-7.0,14.0,1090.0,134.0,2
-5.0,-15.0,15.0,761.0,112.0,2
115.0,99.0,13.0,1235.0,157.0,1
-2.0,-10.0,12.0,857.0,124.0,2
52.0,73.0,11.0,1235.0,175.0,0
-3.0,-8.0,15.0,409.0,71.0,2
9.0,-2.0,10.0,1052.0,139.0,2
-2.0,-23.0,18.0,733.0,97.0,2
24.0,28.0,18.0,551.0,93.0,2
68.0,52.0,9.0,226.0,41.0,2
2.0,-25.0,18.0,1231.0,156.0,2
-4.0,-2.0,14.0,808.0,133.0,2
-2.0,-20.0,16.0,257.0,46.0,2
20.0,2.0,11.0,214.0,37.0,2
-1.0,1.0,16.0,2174.0,263.0,0
-1.0,-31.0,11.0,2125.0,243.0,0
25.0,7.0,19.0,1005.0,140.0,2
15.0,14.0,17.0,328.0,54.0,2
-4.0,-11.0,21.0,1171.0,170.0,0
18.0,41.0,39.0,365.0,57.0,1
-6.0,-22.0,14.0,566.0,74.0,2
-6.0,-8.0,17.0,1028.0,134.0,2
-4.0,-8.0,14.0,651.0,97.0,2
6.0,11.0,20.0,820.0,109.0,2
-9.0,-11.0,9.0,444.0,68.0,2
20.0,7.0,19.0,921.0,135.0,2
-6.0,-15.0,14.0,509.0,75.0,2
4.0,-24.0,9.0,1910.0,257.0,0
-8.0,-26.0,15.0,757.0,100.0,2
11.0,16.0,18.0,692.0,108.0,2
3.0,3.0,24.0,281.0,48.0,2
-7.0,-15.0,21.0,192.0,39.0,2
109.0,116.0,28.0,1121.0,156.0,1
34.0,26.0,41.0,1389.0,175.0,1
-7.0,3.0,26.0,237.0,48.0,2
131.0,122.0,14.0,772.0,96.0,1
56.0,24.0,12.0,853.0,113.0,2
22.0,2.0,21.0,2106.0,290.0,0
-6.0,-22.0,8.0,1316.0,153.0,2
138.0,127.0,32.0,769.0,107.0,1
69.0,63.0,26.0,334.0,60.0,1
-5.0,-12.0,14.0,236.0,42.0,2
27.0,11.0,19.0,1180.0,154.0,2
-16.0,-36.0,15.0,594.0,92.0,2
20.0,9.0,13.0,1053.0,142.0,2
3.0,-4.0,15.0,1012.0,142.0,2
1.0,29.0,37.0,907.0,138.0,1
27.0,20.0,11.0,513.0,69.0,2
-3.0,-7.0,14.0,952.0,137.0,2
-8.0,-21.0,13.0,405.0,71.0,2
0.0,-4.0,16.0,646.0,89.0,2
5.0,3.0,25.0,224.0,38.0,2
-3.0,-12.0,18.0,596.0,88.0,2
2.0,-4.0,23.0,925.0,132.0,2
-1.0,-18.0,18.0,719.0,114.0,2
-5.0,21.0,45.0,604.0,90.0,1
-7.0,-33.0,7.0,682.0,91.0,2
-3.0,-11.0,10.0,936.0,121.0,2
15.0,4.0,14.0,1855.0,214.0,0
-4.0,-21.0,14.0,606.0,92.0,2
28.0,7.0,10.0,547.0,79.0,2
0.0,-19.0,13.0,1726.0,207.0,0
-5.0,-27.0,9.0,971.0,137.0,2
-2.0,-14.0,11.0,1671.0,190.0,0
-1.0,-1.0,14.0,511.0,91.0,2
-9.0,-14.0,21.0,325.0,55.0,2
-5.0,-22.0,25.0,641.0,91.0,2
-6.0,-14.0,7.0,102.0,20.0,2
-4.0,-16.0,18.0,2688.0,325.0,0
4.0,-3.0,28.0,2454.0,277.0,0
3.0,-6.0,21.0,733.0,102.0,2
-8.0,-9.0,8.0,84.0,21.0,2
34.0,69.0,79.0,1010.0,130.0,1
-5.0,-18.0,20.0,361.0,53.0,2
-3.0,-4.0,14.0,399.0,70.0,2
-2.0,-11.0,20.0,1481.0,202.0,0
182.0,161.0,29.0,719.0,91.0,1
-5.0,-33.0,17.0,596.0,80.0,2
45.0,36.0,18.0,1068.0,145.0,2
-2.0,-29.0,11.0,622.0,94.0,2
-1.0,-8.0,17.0,912.0,120.0,2
7.0,-13.0,17.0,1430.0,173.0,0
-6.0,17.0,22.0,1726.0,232.0,0
221.0,238.0,22.0,286.0,62.0,1
12.0,-1.0,11.0,838.0,103.0,2
83.0,74.0,21.0,678.0,84.0,1
2.0,15.0,39.0,1721.0,199.0,0
-3.0,-8.0,23.0,1598.0,207.0,0
-3.0,-3.0,27.0,925.0,129.0,2
5.0,-13.0,24.0,427.0,71.0,2
8.0,2.0,14.0,1182.0,156.0,2
-3.0,-13.0,9.0,846.0,112.0,2
14.0,3.0,13.0,1090.0,141.0,2
-7.0,-12.0,13.0,918.0,110.0,2
-6.0,-26.0,13.0,270.0,50.0,2
-6.0,-22.0,17.0,2475.0,320.0,0
175.0,148.0,18.0,1379.0,154.0,1
-2.0,-3.0,12.0,722.0,101.0,2
11.0,13.0,27.0,3904.0,501.0,0
20.0,0.0,18.0,837.0,96.0,2
51.0,28.0,12.0,2519.0,287.0,0
0.0,-17.0,27.0,1076.0,142.0,2
-3.0,-22.0,13.0,449.0,74.0,2
3.0,-11.0,10.0,384.0,59.0,2
-8.0,-20.0,10.0,692.0,91.0,2
24.0,29.0,29.0,1846.0,248.0,0
13.0,19.0,28.0,577.0,94.0,2
-8.0,2.0,13.0,223.0,70.0,2
21.0,10.0,13.0,2311.0,275.0,0
-8.0,-17.0,13.0,306.0,48.0,2
-1.0,-9.0,11.0,546.0,74.0,2
-10.0,-15.0,17.0,296.0,53.0,2
9.0,-2.0,10.0,507.0,73.0,2
55.0,40.0,16.0,1089.0,146.0,2
-4.0,11.0,13.0,933.0,134.0,2
-1.0,5.0,14.0,204.0,55.0,2
14.0,-3.0,17.0,1081.0,136.0,2
-2.0,-19.0,21.0,693.0,107.0,2
0.0,-3.0,19.0,507.0,75.0,2
3.0,0.0,14.0,1353.0,184.0,0
-3.0,-6.0,24.0,468.0,67.0,2
-4.0,0.0,25.0,666.0,88.0,2
-5.0,2.0,31.0,480.0,77.0,2
7.0,-9.0,9.0,937.0,115.0,2
-3.0,-24.0,21.0,1337.0,170.0,0
-9.0,-14.0,18.0,660.0,94.0,2
-9.0,-8.0,19.0,402.0,60.0,2
-5.0,-6.0,16.0,463.0,76.0,2
-3.0,-8.0,24.0,386.0,65.0,2
3.0,1.0,15.0,794.0,105.0,2
-3.0,-6.0,16.0,453.0,72.0,2
-6.0,3.0,20.0,1608.0,238.0,0
-1.0,-14.0,14.0,859.0,106.0,2
39.0,38.0,12.0,1448.0,185.0,0
4.0,-2.0,8.0,1184.0,141.0,2
-5.0,-20.0,10.0,129.0,28.0,2
-1.0,0.0,23.0,214.0,38.0,2
8.0,2.0,17.0,875.0,117.0,2
-15.0,-20.0,12.0,3414.0,398.0,0
-4.0,0.0,18.0,1337.0,178.0,0
-8.0,-16.0,15.0,313.0,61.0,2
264.0,244.0,20.0,1065.0,142.0,1
-4.0,1.0,21.0,476.0,86.0,2
41.0,33.0,9.0,1020.0,149.0,2
21.0,34.0,34.0,749.0,112.0,1
0.0,-8.0,11.0,650.0,86.0,2
-4.0,-20.0,11.0,1447.0,204.0,0
-4.0,6.0,9.0,1107.0,169.0,2
-3.0,-12.0,12.0,1199.0,139.0,2
-5.0,0.0,20.0,407.0,64.0,2
13.0,-6.0,11.0,2125.0,285.0,0
-2.0,-6.0,17.0,187.0,49.0,2
-1.0,-14.0,18.0,427.0,66.0,2
-4.0,-8.0,17.0,554.0,77.0,2
23.0,0.0,12.0,1598.0,202.0,0
0.0,4.0,17.0,216.0,36.0,2
-6.0,-11.0,14.0,281.0,48.0,2
78.0,71.0,12.0,368.0,54.0,2
-5.0,-21.0,18.0,867.0,109.0,2
4.0,-11.0,10.0,413.0,65.0,2
-8.0,-8.0,31.0,690.0,114.0,2
-3.0,-9.0,16.0,316.0,59.0,2
30.0,10.0,20.0,680.0,94.0,2
-7.0,-13.0,11.0,569.0,89.0,2
-3.0,-19.0,18.0,1208.0,149.0,2
19.0,15.0,12.0,706.0,93.0,2
-7.0,-26.0,21.0,733.0,111.0,2
-5.0,-16.0,20.0,945.0,121.0,2
42.0,89.0,78.0,543.0,89.0,1
-2.0,-2.0,17.0,526.0,69.0,2
-2.0,2.0,18.0,917.0,110.0,2
9.0,0.0,38.0,646.0,85.0,1
-3.0,-10.0,10.0,293.0,54.0,2
-3.0,-5.0,31.0,1404.0,196.0,0
3.0,-13.0,11.0,431.0,69.0,2
-1.0,-15.0,11.0,804.0,104.0,2
-2.0,9.0,29.0,868.0,129.0,2
-8.0,-18.0,11.0,2704.0,312.0,0
-3.0,-9.0,11.0,338.0,52.0,2
-6.0,-11.0,12.0,1119.0,164.0,2
-1.0,-14.0,14.0,1035.0,134.0,2
-10.0,-29.0,14.0,964.0,126.0,2
-9.0,-39.0,21.0,719.0,102.0,2
8.0,-3.0,28.0,958.0,126.0,2
1.0,2.0,13.0,798.0,107.0,2
-5.0,-3.0,25.0,937.0,149.0,2
47.0,41.0,18.0,542.0,77.0,2
-4.0,-14.0,25.0,431.0,66.0,2
12.0,-11.0,11.0,834.0,114.0,2
-2.0,-4.0,26.0,337.0,55.0,2
17.0,-5.0,12.0,1032.0,143.0,2
13.0,10.0,19.0,773.0,104.0,2
189.0,154.0,15.0,501.0,80.0,1
9.0,4.0,11.0,1368.0,179.0,0
15.0,40.0,33.0,1956.0,287.0,0
-4.0,-17.0,15.0,109.0,29.0,2
-6.0,14.0,46.0,96.0,39.0,1
-9.0,-17.0,13.0,1164.0,148.0,2
-5.0,-13.0,10.0,462.0,64.0,2
7.0,1.0,12.0,436.0,63.0,2
14.0,8.0,15.0,1107.0,127.0,2
-5.0,9.0,9.0,940.0,124.0,2
-1.0,3.0,18.0,590.0,87.0,2
-11.0,-16.0,11.0,258.0,53.0,2
-6.0,-30.0,12.0,693.0,98.0,2
-5.0,1.0,32.0,75.0,21.0,2
45.0,37.0,19.0,1237.0,154.0,0
-7.0,14.0,37.0,696.0,111.0,1
-8.0,33.0,56.0,1222.0,159.0,1
-5.0,-4.0,21.0,430.0,64.0,2
3.0,-17.0,12.0,2349.0,283.0,0
-2.0,-5.0,18.0,297.0,50.0,2
36.0,17.0,22.0,1010.0,120.0,2
33.0,14.0,13.0,226.0,45.0,2
-2.0,-21.0,16.0,1103.0,119.0,2
-11.0,-8.0,16.0,209.0,58.0,2
14.0,7.0,13.0,259.0,43.0,2
-2.0,-13.0,17.0,370.0,59.0,2
-9.0,-8.0,20.0,304.0,57.0,2
-2.0,7.0,31.0,888.0,107.0,2
-2.0,-7.0,8.0,967.0,126.0,2
-10.0,1.0,18.0,268.0,53.0,2
48.0,40.0,15.0,696.0,103.0,2
-7.0,-28.0,19.0,888.0,118.0,2
-4.0,-12.0,10.0,249.0,43.0,2
-2.0,-8.0,16.0,937.0,144.0,2
29.0,54.0,42.0,944.0,164.0,1
-3.0,-13.0,16.0,641.0,88.0,2
-5.0,-22.0,7.0,586.0,84.0,2
-2.0,7.0,11.0,420.0,65.0,2
-3.0,13.0,52.0,1345.0,179.0,1
-8.0,-7.0,23.0,1062.0,144.0,2
-2.0,-13.0,12.0,1175.0,140.0,2
-2.0,-32.0,13.0,1162.0,168.0,2
10.0,2.0,17.0,1590.0,180.0,0
63.0,71.0,15.0,985.0,155.0,2
-6.0,-11.0,16.0,358.0,57.0,2
-5.0,-20.0,13.0,257.0,41.0,2
3.0,-29.0,16.0,1303.0,160.0,0
1.0,8.0,27.0,391.0,65.0,2
-2.0,-4.0,19.0,175.0,38.0,2
-1.0,-4.0,12.0,843.0,112.0,2
-5.0,-16.0,9.0,100.0,25.0,2
1.0,-38.0,14.0,1947.0,204.0,0
-8.0,-7.0,25.0,634.0,98.0,2
-1.0,-14.0,17.0,1372.0,178.0,0
153.0,145.0,11.0,594.0,100.0,1
-5.0,-27.0,14.0,1297.0,158.0,0
98.0,79.0,10.0,667.0,100.0,2
-4.0,-41.0,12.0,1526.0,196.0,0
13.0,-3.0,14.0,1164.0,130.0,2
27.0,16.0,8.0,436.0,57.0,2
46.0,48.0,17.0,1062.0,153.0,2
-9.0,1.0,45.0,187.0,37.0,1
-3.0,-10.0,14.0,680.0,98.0,2
3.0,-2.0,20.0,1635.0,218.0,0
0.0,-17.0,20.0,1045.0,118.0,2
-2.0,-7.0,15.0,224.0,46.0,2
-3.0,-24.0,18.0,1089.0,150.0,2
